,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,positivity_bar_chart,song_name,artist_name,tsne_x_combined,tsne_y_combined
240,240,240,240,240,240,240,240,240,240,240,we,we,we,241,42,8,Verse 3: Freddie Mercury,3,19,3,3,3,"[224, 232, 241]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,27,0.6428571428571429,0.9982,90,0.8653846153846154,pos_word_pos_line,Under Pressure,Queen & David Bowie,0.7855963706970215,-24.97400093078613
241,241,241,241,241,241,241,241,241,241,241,give,give,give,242,42,8,Verse 3: Freddie Mercury,3,20,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,27,0.6428571428571429,0.9993,99,0.9519230769230768,pos_word_pos_line,Under Pressure,Queen & David Bowie,-13.27077865600586,1.5761404037475586
242,242,242,242,242,242,242,242,242,242,242,"love,",love,love,243,42,8,Verse 3: Freddie Mercury,3,21,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,27,0.6428571428571429,0.9999,104,1.0,pos_word_pos_line,Under Pressure,Queen & David Bowie,-0.2703820466995239,-15.020541191101074
243,243,243,243,243,243,243,243,243,243,243,give,give,give,244,42,8,Verse 3: Freddie Mercury,3,22,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,27,0.6428571428571429,0.9993,99,0.9519230769230768,pos_word_pos_line,Under Pressure,Queen & David Bowie,-13.27077865600586,1.5761404037475586
244,244,244,244,244,244,244,244,244,244,244,"love,",love,love,245,42,8,Verse 3: Freddie Mercury,3,23,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,27,0.6428571428571429,0.9999,104,1.0,pos_word_pos_line,Under Pressure,Queen & David Bowie,-0.2703820466995239,-15.020541191101074
245,245,245,245,245,245,245,245,245,245,245,give,give,give,246,42,8,Verse 3: Freddie Mercury,3,24,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,27,0.6428571428571429,0.9993,99,0.9519230769230768,pos_word_pos_line,Under Pressure,Queen & David Bowie,-13.27077865600586,1.5761404037475586
246,246,246,246,246,246,246,246,246,246,246,"love,",love,love,247,42,8,Verse 3: Freddie Mercury,3,25,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,27,0.6428571428571429,0.9999,104,1.0,pos_word_pos_line,Under Pressure,Queen & David Bowie,-0.2703820466995239,-15.020541191101074
247,247,247,247,247,247,247,247,247,247,247,give,give,give,248,42,8,Verse 3: Freddie Mercury,3,26,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,27,0.6428571428571429,0.9993,99,0.9519230769230768,pos_word_pos_line,Under Pressure,Queen & David Bowie,-13.27077865600586,1.5761404037475586
248,248,248,248,248,248,248,248,248,248,248,love,love,love,249,42,8,Verse 3: Freddie Mercury,3,27,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,27,0.6428571428571429,0.9999,104,1.0,pos_word_pos_line,Under Pressure,Queen & David Bowie,-0.2703820466995239,-15.020541191101074
249,249,249,249,249,249,249,249,249,249,249,Give,Give,give,250,43,8,Verse 3: Freddie Mercury,4,28,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,41,0.9761904761904762,0.9993,99,0.9519230769230768,pos_word_pos_line,Under Pressure,Queen & David Bowie,-13.27077865600586,1.5761404037475586
250,250,250,250,250,250,250,250,250,250,250,"love,",love,love,251,43,8,Verse 3: Freddie Mercury,4,29,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,41,0.9761904761904762,0.9999,104,1.0,pos_word_pos_line,Under Pressure,Queen & David Bowie,-0.2703820466995239,-15.020541191101074
251,251,251,251,251,251,251,251,251,251,251,give,give,give,252,43,8,Verse 3: Freddie Mercury,4,30,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,41,0.9761904761904762,0.9993,99,0.9519230769230768,pos_word_pos_line,Under Pressure,Queen & David Bowie,-13.27077865600586,1.5761404037475586
252,252,252,252,252,252,252,252,252,252,252,"love,",love,love,253,43,8,Verse 3: Freddie Mercury,4,31,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,41,0.9761904761904762,0.9999,104,1.0,pos_word_pos_line,Under Pressure,Queen & David Bowie,-0.2703820466995239,-15.020541191101074
253,253,253,253,253,253,253,253,253,253,253,give,give,give,254,43,8,Verse 3: Freddie Mercury,4,32,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,41,0.9761904761904762,0.9993,99,0.9519230769230768,pos_word_pos_line,Under Pressure,Queen & David Bowie,-13.27077865600586,1.5761404037475586
254,254,254,254,254,254,254,254,254,254,254,"love,",love,love,255,43,8,Verse 3: Freddie Mercury,4,33,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,41,0.9761904761904762,0.9999,104,1.0,pos_word_pos_line,Under Pressure,Queen & David Bowie,-0.2703820466995239,-15.020541191101074
255,255,255,255,255,255,255,255,255,255,255,give,give,give,256,43,8,Verse 3: Freddie Mercury,4,34,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,41,0.9761904761904762,0.9993,99,0.9519230769230768,pos_word_pos_line,Under Pressure,Queen & David Bowie,-13.27077865600586,1.5761404037475586
256,256,256,256,256,256,256,256,256,256,256,"love,",love,love,257,43,8,Verse 3: Freddie Mercury,4,35,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,41,0.9761904761904762,0.9999,104,1.0,pos_word_pos_line,Under Pressure,Queen & David Bowie,-0.2703820466995239,-15.020541191101074
257,257,257,257,257,257,257,257,257,257,257,give,give,give,258,43,8,Verse 3: Freddie Mercury,4,36,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,41,0.9761904761904762,0.9993,99,0.9519230769230768,pos_word_pos_line,Under Pressure,Queen & David Bowie,-13.27077865600586,1.5761404037475586
258,258,258,258,258,258,258,258,258,258,258,love?,love,love,259,43,8,Verse 3: Freddie Mercury,4,37,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,41,0.9761904761904762,0.9999,104,1.0,pos_word_pos_line,Under Pressure,Queen & David Bowie,-0.2703820466995239,-15.020541191101074
259,259,259,259,259,259,259,259,259,259,259,Because,Because,because,260,44,9,Outro: David Bowie,1,1,1,1,1,[260],"[('because', 'IN')]",PREP,NEGATIVE,0.8893,Because love's such an old-fashioned word, because love's such an old-fashioned word,POSITIVE,0.9989,0.9989,38,0.9047619047619048,-0.8893,21,0.20192307692307693,neg_word_pos_line,Under Pressure,Queen & David Bowie,12.972564697265625,-14.165600776672365
260,260,260,260,260,260,260,260,260,260,260,love's,love's,love's,261,44,9,Outro: David Bowie,1,2,1,1,1,[261],"[('love', 'NN'), (""'s"", 'POS')]",MULT,POSITIVE,0.9998,Because love's such an old-fashioned word, because love's such an old-fashioned word,POSITIVE,0.9989,0.9989,38,0.9047619047619048,0.9998,103,0.9903846153846154,pos_word_pos_line,Under Pressure,Queen & David Bowie,8.03126335144043,-24.25046730041504
261,261,261,261,261,261,261,261,261,261,261,such,such,such,262,44,9,Outro: David Bowie,1,3,1,1,1,[262],"[('such', 'JJ')]",ADJ,POSITIVE,0.951,Because love's such an old-fashioned word, because love's such an old-fashioned word,POSITIVE,0.9989,0.9989,38,0.9047619047619048,0.951,43,0.4134615384615384,pos_word_pos_line,Under Pressure,Queen & David Bowie,9.575887680053713,-10.7758150100708
262,262,262,262,262,262,262,262,262,262,262,an,an,an,263,44,9,Outro: David Bowie,1,4,1,1,1,[263],"[('an', 'DT')]",DET,POSITIVE,0.9926,Because love's such an old-fashioned word, because love's such an old-fashioned word,POSITIVE,0.9989,0.9989,38,0.9047619047619048,0.9926,72,0.6923076923076923,pos_word_pos_line,Under Pressure,Queen & David Bowie,14.49187469482422,-0.614985466003418
263,263,263,263,263,263,263,263,263,263,263,old-fashioned,old-fashioned,old-fashioned,264,44,9,Outro: David Bowie,1,5,1,1,1,[264],"[('old-fashioned', 'JJ')]",ADJ,POSITIVE,0.9942,Because love's such an old-fashioned word, because love's such an old-fashioned word,POSITIVE,0.9989,0.9989,38,0.9047619047619048,0.9942,77,0.7403846153846154,pos_word_pos_line,Under Pressure,Queen & David Bowie,-0.7092370986938477,-12.12258243560791
264,264,264,264,264,264,264,264,264,264,264,word,word,word,265,44,9,Outro: David Bowie,1,6,1,1,1,[265],"[('word', 'NN')]",N,POSITIVE,0.9836,Because love's such an old-fashioned word, because love's such an old-fashioned word,POSITIVE,0.9989,0.9989,38,0.9047619047619048,0.9836,61,0.5865384615384616,pos_word_pos_line,Under Pressure,Queen & David Bowie,-7.083974838256836,6.062060832977295
265,265,265,265,265,265,265,265,265,265,265,And,And,and,266,45,9,Outro: David Bowie,2,7,3,3,3,"[207, 266, 284]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,And love dares you to care for, and love dares you to care for,POSITIVE,0.9998,0.9998,42,1.0,0.9708,51,0.4903846153846154,pos_word_pos_line,Under Pressure,Queen & David Bowie,13.185065269470215,-5.214746952056885
266,266,266,266,266,266,266,266,266,266,266,love,love,love,267,45,9,Outro: David Bowie,2,8,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,And love dares you to care for, and love dares you to care for,POSITIVE,0.9998,0.9998,42,1.0,0.9999,104,1.0,pos_word_pos_line,Under Pressure,Queen & David Bowie,-0.2703820466995239,-15.020541191101074
267,267,267,267,267,267,267,267,267,267,267,dares,dares,dares,268,45,9,Outro: David Bowie,2,9,2,2,2,"[268, 289]","[('dares', 'NNS')]",N,POSITIVE,0.9964,And love dares you to care for, and love dares you to care for,POSITIVE,0.9998,0.9998,42,1.0,0.9964,85,0.8173076923076923,pos_word_pos_line,Under Pressure,Queen & David Bowie,13.988120079040527,11.22115707397461
268,268,268,268,268,268,268,268,268,268,268,you,you,you,269,45,9,Outro: David Bowie,2,10,3,3,3,"[23, 269, 290]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,And love dares you to care for, and love dares you to care for,POSITIVE,0.9998,0.9998,42,1.0,0.9991,97,0.9326923076923076,pos_word_pos_line,Under Pressure,Queen & David Bowie,-13.022394180297852,-17.202014923095707
269,269,269,269,269,269,269,269,269,269,269,to,to,to,270,45,9,Outro: David Bowie,2,11,2,2,2,"[270, 291]","[('to', 'TO')]",OTH,POSITIVE,0.9653,And love dares you to care for, and love dares you to care for,POSITIVE,0.9998,0.9998,42,1.0,0.9653,47,0.4519230769230769,pos_word_pos_line,Under Pressure,Queen & David Bowie,-12.766663551330565,8.213215827941895
270,270,270,270,270,270,270,270,270,270,270,care,care,care,271,45,9,Outro: David Bowie,2,12,1,1,1,[271],"[('care', 'NN')]",N,POSITIVE,0.999,And love dares you to care for, and love dares you to care for,POSITIVE,0.9998,0.9998,42,1.0,0.999,96,0.9230769230769232,pos_word_pos_line,Under Pressure,Queen & David Bowie,3.4384996891021733,-4.942627906799316
271,271,271,271,271,271,271,271,271,271,271,for,for,for,272,45,9,Outro: David Bowie,2,13,2,2,2,"[27, 272]","[('for', 'IN')]",PREP,POSITIVE,0.9701,And love dares you to care for, and love dares you to care for,POSITIVE,0.9998,0.9998,42,1.0,0.9701,50,0.4807692307692308,pos_word_pos_line,Under Pressure,Queen & David Bowie,11.831887245178224,-7.519839286804199
272,272,272,272,272,272,272,272,272,272,272,The,The,the,273,46,9,Outro: David Bowie,3,14,7,7,7,"[61, 106, 110, 152, 273, 276, 282]","[('the', 'DT')]",DET,POSITIVE,0.9636,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,31,0.7380952380952381,0.9636,46,0.4423076923076923,pos_word_pos_line,Under Pressure,Queen & David Bowie,-0.7009652256965637,1.4191086292266846
273,273,273,273,273,273,273,273,273,273,273,people,people,people,274,46,9,Outro: David Bowie,3,15,10,10,10,"[41, 85, 86, 132, 140, 177, 178, 274, 277, 286]","[('people', 'NNS')]",N,POSITIVE,0.9852,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,31,0.7380952380952381,0.9852,62,0.5961538461538461,pos_word_pos_line,Under Pressure,Queen & David Bowie,0.6848210096359253,16.38730812072754
274,274,274,274,274,274,274,274,274,274,274,on,on,on,275,46,9,Outro: David Bowie,3,16,13,13,13,"[18, 22, 42, 84, 87, 133, 141, 176, 179, 191, 275, 278, 287]","[('on', 'IN')]",PREP,POSITIVE,0.987,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,31,0.7380952380952381,0.987,63,0.6057692307692307,pos_word_pos_line,Under Pressure,Queen & David Bowie,12.668045997619627,3.9341793060302734
275,275,275,275,275,275,275,275,275,275,275,the,the,the,276,46,9,Outro: David Bowie,3,17,7,7,7,"[61, 106, 110, 152, 273, 276, 282]","[('the', 'DT')]",DET,POSITIVE,0.9636,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,31,0.7380952380952381,0.9636,46,0.4423076923076923,pos_word_pos_line,Under Pressure,Queen & David Bowie,-0.7009652256965637,1.4191086292266846
276,276,276,276,276,276,276,276,276,276,276,(People,People,people,277,46,9,Outro: David Bowie,3,18,10,10,10,"[41, 85, 86, 132, 140, 177, 178, 274, 277, 286]","[('people', 'NNS')]",N,POSITIVE,0.9852,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,31,0.7380952380952381,0.9852,62,0.5961538461538461,pos_word_pos_line,Under Pressure,Queen & David Bowie,0.6848210096359253,16.38730812072754
277,277,277,277,277,277,277,277,277,277,277,on,on,on,278,46,9,Outro: David Bowie,3,19,13,13,13,"[18, 22, 42, 84, 87, 133, 141, 176, 179, 191, 275, 278, 287]","[('on', 'IN')]",PREP,POSITIVE,0.987,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,31,0.7380952380952381,0.987,63,0.6057692307692307,pos_word_pos_line,Under Pressure,Queen & David Bowie,12.668045997619627,3.9341793060302734
278,278,278,278,278,278,278,278,278,278,278,streets),streets,streets,279,46,9,Outro: David Bowie,3,20,7,7,7,"[43, 88, 134, 142, 180, 279, 288]","[('streets', 'NNS')]",N,POSITIVE,0.9827,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,31,0.7380952380952381,0.9827,60,0.5769230769230769,pos_word_pos_line,Under Pressure,Queen & David Bowie,5.744052410125732,13.617565155029295
279,279,279,279,279,279,279,279,279,279,279,edge,edge,edge,280,46,9,Outro: David Bowie,3,21,1,1,1,[280],"[('edge', 'NN')]",N,POSITIVE,0.9986,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,31,0.7380952380952381,0.9986,92,0.8846153846153846,pos_word_pos_line,Under Pressure,Queen & David Bowie,-1.3496854305267334,2.638150930404663
280,280,280,280,280,280,280,280,280,280,280,of,of,of,281,46,9,Outro: David Bowie,3,22,4,4,4,"[63, 154, 281, 295]","[('of', 'IN')]",PREP,POSITIVE,0.9193,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,31,0.7380952380952381,0.9193,38,0.36538461538461536,pos_word_pos_line,Under Pressure,Queen & David Bowie,11.757411003112793,3.9889528751373287
281,281,281,281,281,281,281,281,281,281,281,the,the,the,282,46,9,Outro: David Bowie,3,23,7,7,7,"[61, 106, 110, 152, 273, 276, 282]","[('the', 'DT')]",DET,POSITIVE,0.9636,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,31,0.7380952380952381,0.9636,46,0.4423076923076923,pos_word_pos_line,Under Pressure,Queen & David Bowie,-0.7009652256965637,1.4191086292266846
282,282,282,282,282,282,282,282,282,282,282,night,night,night,283,46,9,Outro: David Bowie,3,24,1,1,1,[283],"[('night', 'NN')]",N,POSITIVE,0.9803,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,31,0.7380952380952381,0.9803,58,0.5576923076923077,pos_word_pos_line,Under Pressure,Queen & David Bowie,-10.458597183227539,12.107165336608887
283,283,283,283,283,283,283,283,283,283,283,And,And,and,284,47,9,Outro: David Bowie,4,25,3,3,3,"[207, 266, 284]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,40,0.9523809523809524,0.9708,51,0.4903846153846154,pos_word_pos_line,Under Pressure,Queen & David Bowie,13.185065269470215,-5.214746952056885
284,284,284,284,284,284,284,284,284,284,284,love,love,love,285,47,9,Outro: David Bowie,4,26,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,40,0.9523809523809524,0.9999,104,1.0,pos_word_pos_line,Under Pressure,Queen & David Bowie,-0.2703820466995239,-15.020541191101074
285,285,285,285,285,285,285,285,285,285,285,(People,People,people,286,47,9,Outro: David Bowie,4,27,10,10,10,"[41, 85, 86, 132, 140, 177, 178, 274, 277, 286]","[('people', 'NNS')]",N,POSITIVE,0.9852,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,40,0.9523809523809524,0.9852,62,0.5961538461538461,pos_word_pos_line,Under Pressure,Queen & David Bowie,0.6848210096359253,16.38730812072754
286,286,286,286,286,286,286,286,286,286,286,on,on,on,287,47,9,Outro: David Bowie,4,28,13,13,13,"[18, 22, 42, 84, 87, 133, 141, 176, 179, 191, 275, 278, 287]","[('on', 'IN')]",PREP,POSITIVE,0.987,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,40,0.9523809523809524,0.987,63,0.6057692307692307,pos_word_pos_line,Under Pressure,Queen & David Bowie,12.668045997619627,3.9341793060302734
287,287,287,287,287,287,287,287,287,287,287,streets),streets,streets,288,47,9,Outro: David Bowie,4,29,7,7,7,"[43, 88, 134, 142, 180, 279, 288]","[('streets', 'NNS')]",N,POSITIVE,0.9827,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,40,0.9523809523809524,0.9827,60,0.5769230769230769,pos_word_pos_line,Under Pressure,Queen & David Bowie,5.744052410125732,13.617565155029295
288,288,288,288,288,288,288,288,288,288,288,dares,dares,dares,289,47,9,Outro: David Bowie,4,30,2,2,2,"[268, 289]","[('dares', 'NNS')]",N,POSITIVE,0.9964,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,40,0.9523809523809524,0.9964,85,0.8173076923076923,pos_word_pos_line,Under Pressure,Queen & David Bowie,13.988120079040527,11.22115707397461
289,289,289,289,289,289,289,289,289,289,289,you,you,you,290,47,9,Outro: David Bowie,4,31,3,3,3,"[23, 269, 290]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,40,0.9523809523809524,0.9991,97,0.9326923076923076,pos_word_pos_line,Under Pressure,Queen & David Bowie,-13.022394180297852,-17.202014923095707
290,290,290,290,290,290,290,290,290,290,290,to,to,to,291,47,9,Outro: David Bowie,4,32,2,2,2,"[270, 291]","[('to', 'TO')]",OTH,POSITIVE,0.9653,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,40,0.9523809523809524,0.9653,47,0.4519230769230769,pos_word_pos_line,Under Pressure,Queen & David Bowie,-12.766663551330565,8.213215827941895
291,291,291,291,291,291,291,291,291,291,291,change,change,change,292,47,9,Outro: David Bowie,4,33,1,1,1,[292],"[('change', 'NN')]",N,POSITIVE,0.9963,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,40,0.9523809523809524,0.9963,84,0.8076923076923077,pos_word_pos_line,Under Pressure,Queen & David Bowie,-2.8708488941192627,13.3731689453125
292,292,292,292,292,292,292,292,292,292,292,our,our,our,293,47,9,Outro: David Bowie,4,34,3,3,3,"[293, 301, 306]","[('our', 'PRP$')]",PRON,POSITIVE,0.9981,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,40,0.9523809523809524,0.9981,89,0.8557692307692307,pos_word_pos_line,Under Pressure,Queen & David Bowie,0.7698813080787659,-24.97275733947754
293,293,293,293,293,293,293,293,293,293,293,way,way,way,294,47,9,Outro: David Bowie,4,35,1,1,1,[294],"[('way', 'NN')]",N,POSITIVE,0.9973,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,40,0.9523809523809524,0.9973,87,0.8365384615384616,pos_word_pos_line,Under Pressure,Queen & David Bowie,-9.608116149902344,-2.9542489051818848
294,294,294,294,294,294,294,294,294,294,294,of,of,of,295,47,9,Outro: David Bowie,4,36,4,4,4,"[63, 154, 281, 295]","[('of', 'IN')]",PREP,POSITIVE,0.9193,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,40,0.9523809523809524,0.9193,38,0.36538461538461536,pos_word_pos_line,Under Pressure,Queen & David Bowie,11.757411003112793,3.9889528751373287
295,295,295,295,295,295,295,295,295,295,295,Caring,Caring,caring,296,48,9,Outro: David Bowie,5,37,1,1,1,[296],"[('caring', 'VBG')]",V,POSITIVE,0.9997,Caring about ourselves, caring about ourselves,POSITIVE,0.9994,0.9994,39,0.9285714285714286,0.9997,102,0.9807692307692308,pos_word_pos_line,Under Pressure,Queen & David Bowie,3.941493034362793,-4.078136444091797
296,296,296,296,296,296,296,296,296,296,296,about,about,about,297,48,9,Outro: David Bowie,5,38,3,3,3,"[69, 160, 297]","[('about', 'IN')]",PREP,POSITIVE,0.9686,Caring about ourselves, caring about ourselves,POSITIVE,0.9994,0.9994,39,0.9285714285714286,0.9686,49,0.4711538461538462,pos_word_pos_line,Under Pressure,Queen & David Bowie,10.31813907623291,3.238950252532959
297,297,297,297,297,297,297,297,297,297,297,ourselves,ourselves,ourselves,298,48,9,Outro: David Bowie,5,39,3,3,3,"[226, 298, 311]","[('ourselves', 'NNS')]",N,POSITIVE,0.9908,Caring about ourselves, caring about ourselves,POSITIVE,0.9994,0.9994,39,0.9285714285714286,0.9908,70,0.6730769230769231,pos_word_pos_line,Under Pressure,Queen & David Bowie,-17.301044464111328,-7.804735660552978
298,298,298,298,298,298,298,298,298,298,298,This,This,this,299,49,9,Outro: David Bowie,6,40,5,5,5,"[66, 157, 299, 304, 309]","[('this', 'DT')]",DET,POSITIVE,0.9931,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,24,0.5714285714285714,0.9931,75,0.7211538461538461,pos_word_pos_line,Under Pressure,Queen & David Bowie,-9.14840602874756,-21.91628646850586
299,299,299,299,299,299,299,299,299,299,299,is,is,is,300,49,9,Outro: David Bowie,6,41,5,5,5,"[68, 159, 300, 305, 310]","[('is', 'VBZ')]",V,POSITIVE,0.9275,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,24,0.5714285714285714,0.9275,39,0.375,pos_word_pos_line,Under Pressure,Queen & David Bowie,17.051544189453125,0.9187014102935792
300,300,300,300,300,300,300,300,300,300,300,our,our,our,301,49,9,Outro: David Bowie,6,42,3,3,3,"[293, 301, 306]","[('our', 'PRP$')]",PRON,POSITIVE,0.9981,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,24,0.5714285714285714,0.9981,89,0.8557692307692307,pos_word_pos_line,Under Pressure,Queen & David Bowie,0.7698813080787659,-24.97275733947754
