,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y
72,standing,standing,standing,73,8,3,Verse 1: Will Smith,4,40,1,1,1,[73],"[('standing', 'VBG')]",V,POSITIVE,0.9997,"Against wrong, choose right and be standing up?", against wrong choose right and be standing up,POSITIVE,0.9954,0.9954,36,0.6923076923076923,0.9997,174,0.9886363636363636,7.1987753,0.2445523
73,up?,up,up,74,8,3,Verse 1: Will Smith,4,41,1,1,1,[74],"[('up', 'RB')]",ADV,POSITIVE,0.9992,"Against wrong, choose right and be standing up?", against wrong choose right and be standing up,POSITIVE,0.9954,0.9954,36,0.6923076923076923,0.9992,169,0.9602272727272727,-2.9106953,6.1243844
74,From,From,from,75,9,3,Verse 1: Will Smith,5,42,3,3,3,"[34, 75, 526]","[('from', 'IN')]",PREP,POSITIVE,0.7563,From the hospital that first night, from the hospital that first night,NEGATIVE,0.923,-0.923,19,0.36538461538461536,0.7563,53,0.30113636363636365,8.956475,-20.322136
75,the,the,the,76,9,3,Verse 1: Will Smith,5,43,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,From the hospital that first night, from the hospital that first night,NEGATIVE,0.923,-0.923,19,0.36538461538461536,0.9636,84,0.4772727272727273,0.88480926,-17.962313
76,hospital,hospital,hospital,77,9,3,Verse 1: Will Smith,5,44,1,1,1,[77],"[('hospital', 'NN')]",N,NEGATIVE,0.9807,From the hospital that first night, from the hospital that first night,NEGATIVE,0.923,-0.923,19,0.36538461538461536,-0.9807,24,0.13636363636363635,15.369735,0.05806877
77,that,that,that,78,9,3,Verse 1: Will Smith,5,45,7,7,7,"[78, 109, 278, 286, 291, 481, 591]","[('that', 'IN')]",PREP,POSITIVE,0.9895,From the hospital that first night, from the hospital that first night,NEGATIVE,0.923,-0.923,19,0.36538461538461536,0.9895,118,0.6704545454545454,-4.1253657,-23.369993
78,first,first,first,79,9,3,Verse 1: Will Smith,5,46,2,2,2,"[36, 79]","[('first', 'RB')]",ADV,POSITIVE,0.9978,From the hospital that first night, from the hospital that first night,NEGATIVE,0.923,-0.923,19,0.36538461538461536,0.9978,156,0.8863636363636364,-18.247293,0.75236464
79,night,night,night,80,9,3,Verse 1: Will Smith,5,47,2,2,2,"[80, 110]","[('night', 'NN')]",N,POSITIVE,0.9803,From the hospital that first night, from the hospital that first night,NEGATIVE,0.923,-0.923,19,0.36538461538461536,0.9803,99,0.5625,15.198602,9.730065
80,Took,Took,took,81,10,3,Verse 1: Will Smith,6,48,1,1,1,[81],"[('took', 'VBD')]",V,POSITIVE,0.9954,Took a hour just ta get the car seat in right, took a hour just to get the car seat in right,NEGATIVE,0.9973,-0.9973,1,0.019230769230769232,0.9954,141,0.8011363636363636,-3.8031967,-2.672322
81,a,a,a,82,10,3,Verse 1: Will Smith,6,49,12,12,12,"[5, 82, 160, 229, 259, 261, 264, 296, 332, 437, 442, 646]","[('a', 'DT')]",DET,POSITIVE,0.9873,Took a hour just ta get the car seat in right, took a hour just to get the car seat in right,NEGATIVE,0.9973,-0.9973,1,0.019230769230769232,0.9873,115,0.6534090909090909,-9.54954,-18.355177
82,hour,hour,hour,83,10,3,Verse 1: Will Smith,6,50,1,1,1,[83],"[('hour', 'NN')]",N,POSITIVE,0.93,Took a hour just ta get the car seat in right, took a hour just to get the car seat in right,NEGATIVE,0.9973,-0.9973,1,0.019230769230769232,0.93,72,0.4090909090909091,8.270997,-2.3038993
83,just,just,just,84,10,3,Verse 1: Will Smith,6,51,24,5,4,"[9, 14, 19, 24, 29, 84, 176, 188, 193, 198, 208, 232, 396, 408, 413, 418, 428, 457, 504, 604, 616, 621, 626, 636]","[('just', 'RB')]",ADV,POSITIVE,0.8226,Took a hour just ta get the car seat in right, took a hour just to get the car seat in right,NEGATIVE,0.9973,-0.9973,1,0.019230769230769232,0.8226,59,0.3352272727272727,-16.201994,7.4728947
84,ta,ta,to,85,10,3,Verse 1: Will Smith,6,52,12,12,12,"[85, 124, 148, 174, 294, 318, 330, 372, 440, 458, 473, 510]","[('to', 'TO')]",OTH,POSITIVE,0.9653,Took a hour just ta get the car seat in right, took a hour just to get the car seat in right,NEGATIVE,0.9973,-0.9973,1,0.019230769230769232,0.9653,86,0.48863636363636365,-14.591818,-23.303175
85,get,get,get,86,10,3,Verse 1: Will Smith,6,53,1,1,1,[86],"[('get', 'VB')]",V,POSITIVE,0.9973,Took a hour just ta get the car seat in right, took a hour just to get the car seat in right,NEGATIVE,0.9973,-0.9973,1,0.019230769230769232,0.9973,154,0.875,-2.2179813,-8.432822
86,the,the,the,87,10,3,Verse 1: Will Smith,6,54,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,Took a hour just ta get the car seat in right, took a hour just to get the car seat in right,NEGATIVE,0.9973,-0.9973,1,0.019230769230769232,0.9636,84,0.4772727272727273,2.3074813,-17.684622
87,car,car,car,88,10,3,Verse 1: Will Smith,6,55,1,1,1,[88],"[('car', 'NN')]",N,POSITIVE,0.996,Took a hour just ta get the car seat in right, took a hour just to get the car seat in right,NEGATIVE,0.9973,-0.9973,1,0.019230769230769232,0.996,144,0.8181818181818182,15.666295,4.1959047
88,seat,seat,seat,89,10,3,Verse 1: Will Smith,6,56,1,1,1,[89],"[('seat', 'NN')]",N,POSITIVE,0.9957,Took a hour just ta get the car seat in right, took a hour just to get the car seat in right,NEGATIVE,0.9973,-0.9973,1,0.019230769230769232,0.9957,143,0.8125,9.002189,0.8927014
89,in,in,in,90,10,3,Verse 1: Will Smith,6,57,11,8,8,"[42, 59, 90, 106, 205, 357, 377, 425, 505, 565, 633]","[('in', 'IN')]",PREP,POSITIVE,0.979,Took a hour just ta get the car seat in right, took a hour just to get the car seat in right,NEGATIVE,0.9973,-0.9973,1,0.019230769230769232,0.979,97,0.5511363636363636,13.361062,-20.845123
90,right,right,right,91,10,3,Verse 1: Will Smith,6,58,2,2,2,"[70, 91]","[('right', 'NN')]",N,POSITIVE,0.9998,Took a hour just ta get the car seat in right, took a hour just to get the car seat in right,NEGATIVE,0.9973,-0.9973,1,0.019230769230769232,0.9998,175,0.9943181818181818,-2.5363357,9.101154
91,People,People,people,92,11,3,Verse 1: Will Smith,7,59,2,2,2,"[92, 544]","[('people', 'NNS')]",N,POSITIVE,0.9852,"People driving all fast, got me kinda upset", people driving all fast got me kinda upset,NEGATIVE,0.9961,-0.9961,4,0.07692307692307693,0.9852,106,0.6022727272727273,14.901073,6.2898097
92,driving,driving,driving,93,11,3,Verse 1: Will Smith,7,60,1,1,1,[93],"[('driving', 'VBG')]",V,POSITIVE,0.9972,"People driving all fast, got me kinda upset", people driving all fast got me kinda upset,NEGATIVE,0.9961,-0.9961,4,0.07692307692307693,0.9972,153,0.8693181818181818,10.2978945,1.8495138
93,all,all,all,94,11,3,Verse 1: Will Smith,7,61,4,4,4,"[94, 163, 251, 271]","[('all', 'DT')]",DET,POSITIVE,0.9903,"People driving all fast, got me kinda upset", people driving all fast got me kinda upset,NEGATIVE,0.9961,-0.9961,4,0.07692307692307693,0.9903,120,0.6818181818181818,-14.1893635,3.858356
94,"fast,",fast,fast,95,11,3,Verse 1: Will Smith,7,62,1,1,1,[95],"[('fast', 'NN')]",N,POSITIVE,0.9989,"People driving all fast, got me kinda upset", people driving all fast got me kinda upset,NEGATIVE,0.9961,-0.9961,4,0.07692307692307693,0.9989,166,0.9431818181818182,0.8194673,3.7647457
95,got,got,got,96,11,3,Verse 1: Will Smith,7,63,5,5,5,"[96, 100, 246, 393, 446]","[('got', 'VBD')]",V,POSITIVE,0.9995,"People driving all fast, got me kinda upset", people driving all fast got me kinda upset,NEGATIVE,0.9961,-0.9961,4,0.07692307692307693,0.9995,172,0.9772727272727273,-3.0610273,-9.56971
96,me,me,me,97,11,3,Verse 1: Will Smith,7,64,8,8,8,"[97, 158, 231, 234, 242, 303, 364, 470]","[('me', 'PRP')]",PRON,POSITIVE,0.9947,"People driving all fast, got me kinda upset", people driving all fast got me kinda upset,NEGATIVE,0.9961,-0.9961,4,0.07692307692307693,0.9947,137,0.7784090909090909,16.89205,15.539522
97,kinda,kinda,kinda,98,11,3,Verse 1: Will Smith,7,65,1,1,1,[98],"[('kinda', 'NN')]",N,POSITIVE,0.9517,"People driving all fast, got me kinda upset", people driving all fast got me kinda upset,NEGATIVE,0.9961,-0.9961,4,0.07692307692307693,0.9517,78,0.4431818181818182,3.7871838,1.1517378
98,upset,upset,upset,99,11,3,Verse 1: Will Smith,7,66,1,1,1,[99],"[('upset', 'NN')]",N,NEGATIVE,0.9983,"People driving all fast, got me kinda upset", people driving all fast got me kinda upset,NEGATIVE,0.9961,-0.9961,4,0.07692307692307693,-0.9983,11,0.0625,13.000709,0.5466457
99,Got,Got,got,100,12,3,Verse 1: Will Smith,8,67,5,5,5,"[96, 100, 246, 393, 446]","[('got', 'VBD')]",V,POSITIVE,0.9995,"Got you home safe, placed you in your bassinet", got you home safe placed you in your bassinet,POSITIVE,0.9856,0.9856,31,0.5961538461538461,0.9995,172,0.9772727272727273,-3.0610273,-9.56971
100,you,you,you,101,12,3,Verse 1: Will Smith,8,68,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,"Got you home safe, placed you in your bassinet", got you home safe placed you in your bassinet,POSITIVE,0.9856,0.9856,31,0.5961538461538461,0.9991,168,0.9545454545454546,7.165694,34.458626
101,home,home,home,102,12,3,Verse 1: Will Smith,8,69,1,1,1,[102],"[('home', 'NN')]",N,POSITIVE,0.9998,"Got you home safe, placed you in your bassinet", got you home safe placed you in your bassinet,POSITIVE,0.9856,0.9856,31,0.5961538461538461,0.9998,175,0.9943181818181818,14.978845,-3.4365518
102,"safe,",safe,safe,103,12,3,Verse 1: Will Smith,8,70,1,1,1,[103],"[('safe', 'JJ')]",ADJ,POSITIVE,0.9998,"Got you home safe, placed you in your bassinet", got you home safe placed you in your bassinet,POSITIVE,0.9856,0.9856,31,0.5961538461538461,0.9998,175,0.9943181818181818,-0.16936378,5.7881474
103,placed,placed,placed,104,12,3,Verse 1: Will Smith,8,71,2,2,2,"[40, 104]","[('placed', 'VBN')]",V,POSITIVE,0.9978,"Got you home safe, placed you in your bassinet", got you home safe placed you in your bassinet,POSITIVE,0.9856,0.9856,31,0.5961538461538461,0.9978,156,0.8863636363636364,13.442427,-10.087204
104,you,you,you,105,12,3,Verse 1: Will Smith,8,72,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,"Got you home safe, placed you in your bassinet", got you home safe placed you in your bassinet,POSITIVE,0.9856,0.9856,31,0.5961538461538461,0.9991,168,0.9545454545454546,7.48925,33.20294
105,in,in,in,106,12,3,Verse 1: Will Smith,8,73,11,8,8,"[42, 59, 90, 106, 205, 357, 377, 425, 505, 565, 633]","[('in', 'IN')]",PREP,POSITIVE,0.979,"Got you home safe, placed you in your bassinet", got you home safe placed you in your bassinet,POSITIVE,0.9856,0.9856,31,0.5961538461538461,0.979,97,0.5511363636363636,12.52578,-20.758278
106,your,your,your,107,12,3,Verse 1: Will Smith,8,74,10,10,10,"[107, 125, 130, 247, 366, 394, 467, 518, 566, 577]","[('your', 'PRP$')]",PRON,POSITIVE,0.9981,"Got you home safe, placed you in your bassinet", got you home safe placed you in your bassinet,POSITIVE,0.9856,0.9856,31,0.5961538461538461,0.9981,159,0.9034090909090909,7.115108,25.948196
107,bassinet,bassinet,bassinet,108,12,3,Verse 1: Will Smith,8,75,1,1,1,[108],"[('bassinet', 'NN')]",N,NEGATIVE,0.6367,"Got you home safe, placed you in your bassinet", got you home safe placed you in your bassinet,POSITIVE,0.9856,0.9856,31,0.5961538461538461,-0.6367,48,0.2727272727272727,12.315373,-2.8485699
108,That,That,that,109,13,3,Verse 1: Will Smith,9,76,7,7,7,"[78, 109, 278, 286, 291, 481, 591]","[('that', 'IN')]",PREP,POSITIVE,0.9895,That night I don't think one wink I slept, that night I don't think one wink I slept,NEGATIVE,0.9901,-0.9901,10,0.19230769230769232,0.9895,118,0.6704545454545454,-4.232516,-23.020102
109,night,night,night,110,13,3,Verse 1: Will Smith,9,77,2,2,2,"[80, 110]","[('night', 'NN')]",N,POSITIVE,0.9803,That night I don't think one wink I slept, that night I don't think one wink I slept,NEGATIVE,0.9901,-0.9901,10,0.19230769230769232,0.9803,99,0.5625,15.19866,9.729922
110,I,I,I,111,13,3,Verse 1: Will Smith,9,78,30,27,27,"[45, 63, 111, 116, 119, 127, 138, 140, 152, 170, 215, 222, 226, 253, 267, 275, 292, 308, 316, 320, 325, 338, 392, 435, 452, 454, 475, 596, 643, 653]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,That night I don't think one wink I slept, that night I don't think one wink I slept,NEGATIVE,0.9901,-0.9901,10,0.19230769230769232,0.9797,98,0.5568181818181818,-7.4654255,23.080717
111,don't,don't,don't,112,13,3,Verse 1: Will Smith,9,79,3,3,3,"[112, 339, 534]","[('do', 'VBP'), (""n't"", 'RB')]",MULT,NEGATIVE,0.9883,That night I don't think one wink I slept, that night I don't think one wink I slept,NEGATIVE,0.9901,-0.9901,10,0.19230769230769232,-0.9883,20,0.11363636363636363,-18.406313,14.755271
112,think,think,think,113,13,3,Verse 1: Will Smith,9,80,2,2,2,"[113, 227]","[('think', 'NN')]",N,POSITIVE,0.9803,That night I don't think one wink I slept, that night I don't think one wink I slept,NEGATIVE,0.9901,-0.9901,10,0.19230769230769232,0.9803,99,0.5625,-0.32075328,-3.6707048
113,one,one,one,114,13,3,Verse 1: Will Smith,9,81,4,4,4,"[114, 390, 489, 512]","[('one', 'CD')]",DET,POSITIVE,0.9883,That night I don't think one wink I slept, that night I don't think one wink I slept,NEGATIVE,0.9901,-0.9901,10,0.19230769230769232,0.9883,117,0.6647727272727273,-33.45986,-9.001579
114,wink,wink,wink,115,13,3,Verse 1: Will Smith,9,82,1,1,1,[115],"[('wink', 'NN')]",N,POSITIVE,0.9978,That night I don't think one wink I slept, that night I don't think one wink I slept,NEGATIVE,0.9901,-0.9901,10,0.19230769230769232,0.9978,156,0.8863636363636364,5.138174,7.7694783
115,I,I,I,116,13,3,Verse 1: Will Smith,9,83,30,27,27,"[45, 63, 111, 116, 119, 127, 138, 140, 152, 170, 215, 222, 226, 253, 267, 275, 292, 308, 316, 320, 325, 338, 392, 435, 452, 454, 475, 596, 643, 653]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,That night I don't think one wink I slept, that night I don't think one wink I slept,NEGATIVE,0.9901,-0.9901,10,0.19230769230769232,0.9797,98,0.5568181818181818,-9.4937725,22.13303
116,slept,slept,slept,117,13,3,Verse 1: Will Smith,9,84,1,1,1,[117],"[('slept', 'NN')]",N,NEGATIVE,0.9987,That night I don't think one wink I slept, that night I don't think one wink I slept,NEGATIVE,0.9901,-0.9901,10,0.19230769230769232,-0.9987,9,0.05113636363636364,-6.5316253,3.1154106
117,As,As,as,118,14,3,Verse 1: Will Smith,10,85,2,2,2,"[118, 345]","[('as', 'IN')]",PREP,POSITIVE,0.8932,"As I slipped out my bed, to your crib I crept", as I slipped out my bed to your crib I crept,NEGATIVE,0.9943,-0.9943,7,0.1346153846153846,0.8932,61,0.3465909090909091,4.3015914,-24.054424
118,I,I,I,119,14,3,Verse 1: Will Smith,10,86,30,27,27,"[45, 63, 111, 116, 119, 127, 138, 140, 152, 170, 215, 222, 226, 253, 267, 275, 292, 308, 316, 320, 325, 338, 392, 435, 452, 454, 475, 596, 643, 653]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,"As I slipped out my bed, to your crib I crept", as I slipped out my bed to your crib I crept,NEGATIVE,0.9943,-0.9943,7,0.1346153846153846,0.9797,98,0.5568181818181818,-7.163629,22.045126
119,slipped,slipped,slipped,120,14,3,Verse 1: Will Smith,10,87,1,1,1,[120],"[('slipped', 'VBD')]",V,NEGATIVE,0.9995,"As I slipped out my bed, to your crib I crept", as I slipped out my bed to your crib I crept,NEGATIVE,0.9943,-0.9943,7,0.1346153846153846,-0.9995,3,0.017045454545454544,2.3605611,-6.8424273
120,out,out,out,121,14,3,Verse 1: Will Smith,10,88,4,4,4,"[121, 362, 537, 582]","[('out', 'IN')]",PREP,NEGATIVE,0.9803,"As I slipped out my bed, to your crib I crept", as I slipped out my bed to your crib I crept,NEGATIVE,0.9943,-0.9943,7,0.1346153846153846,-0.9803,25,0.14204545454545456,-2.6275718,4.9762883
121,my,my,my,122,14,3,Verse 1: Will Smith,10,89,9,9,9,"[43, 60, 122, 134, 149, 172, 313, 478, 508]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,"As I slipped out my bed, to your crib I crept", as I slipped out my bed to your crib I crept,NEGATIVE,0.9943,-0.9943,7,0.1346153846153846,0.9935,132,0.75,0.9221123,11.363557
122,"bed,",bed,bed,123,14,3,Verse 1: Will Smith,10,90,1,1,1,[123],"[('bed', 'NN')]",N,NEGATIVE,0.6777,"As I slipped out my bed, to your crib I crept", as I slipped out my bed to your crib I crept,NEGATIVE,0.9943,-0.9943,7,0.1346153846153846,-0.6777,47,0.26704545454545453,9.760428,4.343573
123,to,to,to,124,14,3,Verse 1: Will Smith,10,91,12,12,12,"[85, 124, 148, 174, 294, 318, 330, 372, 440, 458, 473, 510]","[('to', 'TO')]",OTH,POSITIVE,0.9653,"As I slipped out my bed, to your crib I crept", as I slipped out my bed to your crib I crept,NEGATIVE,0.9943,-0.9943,7,0.1346153846153846,0.9653,86,0.48863636363636365,-14.218371,-22.918947
124,your,your,your,125,14,3,Verse 1: Will Smith,10,92,10,10,10,"[107, 125, 130, 247, 366, 394, 467, 518, 566, 577]","[('your', 'PRP$')]",PRON,POSITIVE,0.9981,"As I slipped out my bed, to your crib I crept", as I slipped out my bed to your crib I crept,NEGATIVE,0.9943,-0.9943,7,0.1346153846153846,0.9981,159,0.9034090909090909,7.565633,26.602434
125,crib,crib,crib,126,14,3,Verse 1: Will Smith,10,93,1,1,1,[126],"[('crib', 'NN')]",N,NEGATIVE,0.9501,"As I slipped out my bed, to your crib I crept", as I slipped out my bed to your crib I crept,NEGATIVE,0.9943,-0.9943,7,0.1346153846153846,-0.9501,34,0.19318181818181818,10.572665,4.137413
126,I,I,I,127,14,3,Verse 1: Will Smith,10,94,30,27,27,"[45, 63, 111, 116, 119, 127, 138, 140, 152, 170, 215, 222, 226, 253, 267, 275, 292, 308, 316, 320, 325, 338, 392, 435, 452, 454, 475, 596, 643, 653]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,"As I slipped out my bed, to your crib I crept", as I slipped out my bed to your crib I crept,NEGATIVE,0.9943,-0.9943,7,0.1346153846153846,0.9797,98,0.5568181818181818,-7.6145883,21.881351
127,crept,crept,crept,128,14,3,Verse 1: Will Smith,10,95,1,1,1,[128],"[('crept', 'NN')]",N,NEGATIVE,0.9984,"As I slipped out my bed, to your crib I crept", as I slipped out my bed to your crib I crept,NEGATIVE,0.9943,-0.9943,7,0.1346153846153846,-0.9984,10,0.056818181818181816,2.222145,-7.0792384
128,Touched,Touched,touched,129,15,3,Verse 1: Will Smith,11,96,1,1,1,[129],"[('touched', 'VBN')]",V,POSITIVE,0.9997,"Touched your head gently, felt my heart melt", touched your head gently felt my heart melt,POSITIVE,0.9981,0.9981,39,0.75,0.9997,174,0.9886363636363636,-5.048319,1.0047362
129,your,your,your,130,15,3,Verse 1: Will Smith,11,97,10,10,10,"[107, 125, 130, 247, 366, 394, 467, 518, 566, 577]","[('your', 'PRP$')]",PRON,POSITIVE,0.9981,"Touched your head gently, felt my heart melt", touched your head gently felt my heart melt,POSITIVE,0.9981,0.9981,39,0.75,0.9981,159,0.9034090909090909,7.318252,26.600742
130,head,head,head,131,15,3,Verse 1: Will Smith,11,98,1,1,1,[131],"[('head', 'NN')]",N,POSITIVE,0.9758,"Touched your head gently, felt my heart melt", touched your head gently felt my heart melt,POSITIVE,0.9981,0.9981,39,0.75,0.9758,95,0.5397727272727273,13.703885,1.7514989
131,"gently,",gently,gently,132,15,3,Verse 1: Will Smith,11,99,1,1,1,[132],"[('gently', 'RB')]",ADV,POSITIVE,0.9996,"Touched your head gently, felt my heart melt", touched your head gently felt my heart melt,POSITIVE,0.9981,0.9981,39,0.75,0.9996,173,0.9829545454545454,1.5948423,4.1808977
132,felt,felt,felt,133,15,3,Verse 1: Will Smith,11,100,1,1,1,[133],"[('felt', 'NN')]",N,POSITIVE,0.9833,"Touched your head gently, felt my heart melt", touched your head gently felt my heart melt,POSITIVE,0.9981,0.9981,39,0.75,0.9833,103,0.5852272727272727,-5.133752,-4.5951433
133,my,my,my,134,15,3,Verse 1: Will Smith,11,101,9,9,9,"[43, 60, 122, 134, 149, 172, 313, 478, 508]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,"Touched your head gently, felt my heart melt", touched your head gently felt my heart melt,POSITIVE,0.9981,0.9981,39,0.75,0.9935,132,0.75,1.2936141,11.692317
134,heart,heart,heart,135,15,3,Verse 1: Will Smith,11,102,3,3,3,"[135, 519, 567]","[('heart', 'NN')]",N,POSITIVE,0.9998,"Touched your head gently, felt my heart melt", touched your head gently felt my heart melt,POSITIVE,0.9981,0.9981,39,0.75,0.9998,175,0.9943181818181818,10.405708,10.873376
