,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y,positivity_bar_chart,song_name,artist_name
275,the,the,the,276,46,9,Outro: David Bowie,3,17,7,7,7,"[61, 106, 110, 152, 273, 276, 282]","[('the', 'DT')]",DET,POSITIVE,0.9636,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,32,0.7441860465116279,0.9636,49,0.46226415094339623,2.2261262,7.1433287,pos_word_pos_line,Under Pressure,Queen & David Bowie
276,(People,People,people,277,46,9,Outro: David Bowie,3,18,10,10,10,"[41, 85, 86, 132, 140, 177, 178, 274, 277, 286]","[('people', 'NNS')]",N,POSITIVE,0.9852,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,32,0.7441860465116279,0.9852,65,0.6132075471698113,-12.871657,-5.660371,pos_word_pos_line,Under Pressure,Queen & David Bowie
277,on,on,on,278,46,9,Outro: David Bowie,3,19,13,13,13,"[18, 22, 42, 84, 87, 133, 141, 176, 179, 191, 275, 278, 287]","[('on', 'IN')]",PREP,POSITIVE,0.987,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,32,0.7441860465116279,0.987,66,0.6226415094339622,8.204647,14.52545,pos_word_pos_line,Under Pressure,Queen & David Bowie
278,streets),streets,streets,279,46,9,Outro: David Bowie,3,20,7,7,7,"[43, 88, 134, 142, 180, 279, 288]","[('streets', 'NNS')]",N,POSITIVE,0.9827,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,32,0.7441860465116279,0.9827,63,0.5943396226415094,-15.9231205,0.2806672,pos_word_pos_line,Under Pressure,Queen & David Bowie
279,edge,edge,edge,280,46,9,Outro: David Bowie,3,21,1,1,1,[280],"[('edge', 'NN')]",N,POSITIVE,0.9986,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,32,0.7441860465116279,0.9986,94,0.8867924528301887,1.38813,5.717401,pos_word_pos_line,Under Pressure,Queen & David Bowie
280,of,of,of,281,46,9,Outro: David Bowie,3,22,4,4,4,"[63, 154, 281, 295]","[('of', 'IN')]",PREP,POSITIVE,0.9193,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,32,0.7441860465116279,0.9193,41,0.3867924528301887,10.962692,11.183593,pos_word_pos_line,Under Pressure,Queen & David Bowie
281,the,the,the,282,46,9,Outro: David Bowie,3,23,7,7,7,"[61, 106, 110, 152, 273, 276, 282]","[('the', 'DT')]",DET,POSITIVE,0.9636,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,32,0.7441860465116279,0.9636,49,0.46226415094339623,2.5337536,6.5712214,pos_word_pos_line,Under Pressure,Queen & David Bowie
282,night,night,night,283,46,9,Outro: David Bowie,3,24,1,1,1,[283],"[('night', 'NN')]",N,POSITIVE,0.9803,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,32,0.7441860465116279,0.9803,61,0.5754716981132075,-19.89004,-4.2074904,pos_word_pos_line,Under Pressure,Queen & David Bowie
283,And,And,and,284,47,9,Outro: David Bowie,4,25,4,4,4,"[207, 263, 266, 284]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,41,0.9534883720930233,0.9708,54,0.5094339622641509,15.136087,11.113515,pos_word_pos_line,Under Pressure,Queen & David Bowie
284,love,love,love,285,47,9,Outro: David Bowie,4,26,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,41,0.9534883720930233,0.9999,106,1.0,-14.43217,-19.586538,pos_word_pos_line,Under Pressure,Queen & David Bowie
285,(People,People,people,286,47,9,Outro: David Bowie,4,27,10,10,10,"[41, 85, 86, 132, 140, 177, 178, 274, 277, 286]","[('people', 'NNS')]",N,POSITIVE,0.9852,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,41,0.9534883720930233,0.9852,65,0.6132075471698113,-13.541486,-4.4685373,pos_word_pos_line,Under Pressure,Queen & David Bowie
286,on,on,on,287,47,9,Outro: David Bowie,4,28,13,13,13,"[18, 22, 42, 84, 87, 133, 141, 176, 179, 191, 275, 278, 287]","[('on', 'IN')]",PREP,POSITIVE,0.987,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,41,0.9534883720930233,0.987,66,0.6226415094339622,8.203081,13.300904,pos_word_pos_line,Under Pressure,Queen & David Bowie
287,streets),streets,streets,288,47,9,Outro: David Bowie,4,29,7,7,7,"[43, 88, 134, 142, 180, 279, 288]","[('streets', 'NNS')]",N,POSITIVE,0.9827,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,41,0.9534883720930233,0.9827,63,0.5943396226415094,-16.146376,-0.65893376,pos_word_pos_line,Under Pressure,Queen & David Bowie
288,dares,dares,dares,289,47,9,Outro: David Bowie,4,30,2,2,2,"[268, 289]","[('dares', 'NNS')]",N,POSITIVE,0.9964,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,41,0.9534883720930233,0.9964,87,0.8207547169811321,-11.948605,-14.040372,pos_word_pos_line,Under Pressure,Queen & David Bowie
289,you,you,you,290,47,9,Outro: David Bowie,4,31,3,3,3,"[23, 269, 290]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,41,0.9534883720930233,0.9991,99,0.9339622641509434,-2.9769452,-8.546233,pos_word_pos_line,Under Pressure,Queen & David Bowie
290,to,to,to,291,47,9,Outro: David Bowie,4,32,2,2,2,"[270, 291]","[('to', 'TO')]",OTH,POSITIVE,0.9653,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,41,0.9534883720930233,0.9653,50,0.4716981132075472,13.173731,7.9028535,pos_word_pos_line,Under Pressure,Queen & David Bowie
291,change,change,change,292,47,9,Outro: David Bowie,4,33,1,1,1,[292],"[('change', 'NN')]",N,POSITIVE,0.9963,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,41,0.9534883720930233,0.9963,86,0.8113207547169812,-11.486141,-6.6166244,pos_word_pos_line,Under Pressure,Queen & David Bowie
292,our,our,our,293,47,9,Outro: David Bowie,4,34,3,3,3,"[293, 301, 306]","[('our', 'PRP$')]",PRON,POSITIVE,0.9981,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,41,0.9534883720930233,0.9981,91,0.8584905660377359,-5.517403,-14.577817,pos_word_pos_line,Under Pressure,Queen & David Bowie
293,way,way,way,294,47,9,Outro: David Bowie,4,35,1,1,1,[294],"[('way', 'NN')]",N,POSITIVE,0.9973,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,41,0.9534883720930233,0.9973,89,0.839622641509434,2.3410368,0.5571178,pos_word_pos_line,Under Pressure,Queen & David Bowie
294,of,of,of,295,47,9,Outro: David Bowie,4,36,4,4,4,"[63, 154, 281, 295]","[('of', 'IN')]",PREP,POSITIVE,0.9193,And love (People on streets) dares you to change our way of, and love people on streets dares you to change our way of,POSITIVE,0.9996,0.9996,41,0.9534883720930233,0.9193,41,0.3867924528301887,10.839814,11.048428,pos_word_pos_line,Under Pressure,Queen & David Bowie
295,Caring,Caring,caring,296,48,9,Outro: David Bowie,5,37,1,1,1,[296],"[('caring', 'VBG')]",V,POSITIVE,0.9997,Caring about ourselves, caring about ourselves,POSITIVE,0.9994,0.9994,40,0.9302325581395349,0.9997,104,0.9811320754716981,-5.997147,0.43490317,pos_word_pos_line,Under Pressure,Queen & David Bowie
296,about,about,about,297,48,9,Outro: David Bowie,5,38,3,3,3,"[69, 160, 297]","[('about', 'IN')]",PREP,POSITIVE,0.9686,Caring about ourselves, caring about ourselves,POSITIVE,0.9994,0.9994,40,0.9302325581395349,0.9686,52,0.49056603773584906,12.774819,13.513936,pos_word_pos_line,Under Pressure,Queen & David Bowie
297,ourselves,ourselves,ourselves,298,48,9,Outro: David Bowie,5,39,3,3,3,"[226, 298, 311]","[('ourselves', 'NNS')]",N,POSITIVE,0.9908,Caring about ourselves, caring about ourselves,POSITIVE,0.9994,0.9994,40,0.9302325581395349,0.9908,73,0.6886792452830188,-7.8645215,-11.009284,pos_word_pos_line,Under Pressure,Queen & David Bowie
298,This,This,this,299,49,9,Outro: David Bowie,6,40,5,5,5,"[66, 157, 299, 304, 309]","[('this', 'DT')]",DET,POSITIVE,0.9931,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,25,0.5813953488372093,0.9931,77,0.7264150943396226,-5.8994846,7.3521523,pos_word_pos_line,Under Pressure,Queen & David Bowie
299,is,is,is,300,49,9,Outro: David Bowie,6,41,5,5,5,"[68, 159, 300, 305, 310]","[('is', 'VBZ')]",V,POSITIVE,0.9275,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,25,0.5813953488372093,0.9275,42,0.39622641509433965,9.406232,6.5592318,pos_word_pos_line,Under Pressure,Queen & David Bowie
300,our,our,our,301,49,9,Outro: David Bowie,6,42,3,3,3,"[293, 301, 306]","[('our', 'PRP$')]",PRON,POSITIVE,0.9981,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,25,0.5813953488372093,0.9981,91,0.8584905660377359,-5.5166564,-14.577429,pos_word_pos_line,Under Pressure,Queen & David Bowie
301,last,last,last,302,49,9,Outro: David Bowie,6,43,2,2,2,"[302, 307]","[('last', 'JJ')]",ADJ,POSITIVE,0.9794,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,25,0.5813953488372093,0.9794,60,0.5660377358490566,3.362249,-2.588199,pos_word_pos_line,Under Pressure,Queen & David Bowie
302,dance,dance,dance,303,49,9,Outro: David Bowie,6,44,2,2,2,"[303, 308]","[('dance', 'NN')]",N,POSITIVE,0.9993,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,25,0.5813953488372093,0.9993,101,0.9528301886792453,-16.988712,-6.0375514,pos_word_pos_line,Under Pressure,Queen & David Bowie
303,This,This,this,304,50,9,Outro: David Bowie,7,45,5,5,5,"[66, 157, 299, 304, 309]","[('this', 'DT')]",DET,POSITIVE,0.9931,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,25,0.5813953488372093,0.9931,77,0.7264150943396226,-5.4409175,7.207761,pos_word_pos_line,Under Pressure,Queen & David Bowie
304,is,is,is,305,50,9,Outro: David Bowie,7,46,5,5,5,"[68, 159, 300, 305, 310]","[('is', 'VBZ')]",V,POSITIVE,0.9275,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,25,0.5813953488372093,0.9275,42,0.39622641509433965,9.360497,6.5825467,pos_word_pos_line,Under Pressure,Queen & David Bowie
305,our,our,our,306,50,9,Outro: David Bowie,7,47,3,3,3,"[293, 301, 306]","[('our', 'PRP$')]",PRON,POSITIVE,0.9981,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,25,0.5813953488372093,0.9981,91,0.8584905660377359,-5.5174026,-14.577817,pos_word_pos_line,Under Pressure,Queen & David Bowie
306,last,last,last,307,50,9,Outro: David Bowie,7,48,2,2,2,"[302, 307]","[('last', 'JJ')]",ADJ,POSITIVE,0.9794,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,25,0.5813953488372093,0.9794,60,0.5660377358490566,3.3616886,-2.5872643,pos_word_pos_line,Under Pressure,Queen & David Bowie
307,dance,dance,dance,308,50,9,Outro: David Bowie,7,49,2,2,2,"[303, 308]","[('dance', 'NN')]",N,POSITIVE,0.9993,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,25,0.5813953488372093,0.9993,101,0.9528301886792453,-16.98863,-6.0384173,pos_word_pos_line,Under Pressure,Queen & David Bowie
308,This,This,this,309,51,9,Outro: David Bowie,8,50,5,5,5,"[66, 157, 299, 304, 309]","[('this', 'DT')]",DET,POSITIVE,0.9931,This is ourselves under pressure, this is ourselves under pressure,NEGATIVE,0.9913,-0.9913,11,0.2558139534883721,0.9931,77,0.7264150943396226,-5.917056,7.129839,pos_word_neg_line,Under Pressure,Queen & David Bowie
309,is,is,is,310,51,9,Outro: David Bowie,8,51,5,5,5,"[68, 159, 300, 305, 310]","[('is', 'VBZ')]",V,POSITIVE,0.9275,This is ourselves under pressure, this is ourselves under pressure,NEGATIVE,0.9913,-0.9913,11,0.2558139534883721,0.9275,42,0.39622641509433965,9.831731,6.7880173,pos_word_neg_line,Under Pressure,Queen & David Bowie
310,ourselves,ourselves,ourselves,311,51,9,Outro: David Bowie,8,52,3,3,3,"[226, 298, 311]","[('ourselves', 'NNS')]",N,POSITIVE,0.9908,This is ourselves under pressure, this is ourselves under pressure,NEGATIVE,0.9913,-0.9913,11,0.2558139534883721,0.9908,73,0.6886792452830188,-7.8639045,-11.009407,pos_word_neg_line,Under Pressure,Queen & David Bowie
311,under,under,under,312,51,9,Outro: David Bowie,8,53,5,5,5,"[28, 219, 312, 314, 316]","[('under', 'IN')]",PREP,POSITIVE,0.9166,This is ourselves under pressure, this is ourselves under pressure,NEGATIVE,0.9913,-0.9913,11,0.2558139534883721,0.9166,40,0.37735849056603776,7.406076,18.37571,pos_word_neg_line,Under Pressure,Queen & David Bowie
312,pressure,pressure,pressure,313,51,9,Outro: David Bowie,8,54,9,9,9,"[15, 29, 83, 175, 220, 313, 315, 317, 318]","[('pressure', 'NN')]",N,NEGATIVE,0.9933,This is ourselves under pressure, this is ourselves under pressure,NEGATIVE,0.9913,-0.9913,11,0.2558139534883721,-0.9933,9,0.08490566037735849,-9.293718,5.0596223,neg_word_neg_line,Under Pressure,Queen & David Bowie
313,Under,Under,under,314,52,9,Outro: David Bowie,9,55,5,5,5,"[28, 219, 312, 314, 316]","[('under', 'IN')]",PREP,POSITIVE,0.9166,Under pressure, under pressure,NEGATIVE,0.9852,-0.9852,14,0.32558139534883723,0.9166,40,0.37735849056603776,7.7253737,18.560152,pos_word_neg_line,Under Pressure,Queen & David Bowie
314,pressure,pressure,pressure,315,52,9,Outro: David Bowie,9,56,9,9,9,"[15, 29, 83, 175, 220, 313, 315, 317, 318]","[('pressure', 'NN')]",N,NEGATIVE,0.9933,Under pressure, under pressure,NEGATIVE,0.9852,-0.9852,14,0.32558139534883723,-0.9933,9,0.08490566037735849,-10.047395,4.6181583,neg_word_neg_line,Under Pressure,Queen & David Bowie
315,Under,Under,under,316,53,9,Outro: David Bowie,10,57,5,5,5,"[28, 219, 312, 314, 316]","[('under', 'IN')]",PREP,POSITIVE,0.9166,Under pressure, under pressure,NEGATIVE,0.9852,-0.9852,14,0.32558139534883723,0.9166,40,0.37735849056603776,7.8376613,18.0238,pos_word_neg_line,Under Pressure,Queen & David Bowie
316,pressure,pressure,pressure,317,53,9,Outro: David Bowie,10,58,9,9,9,"[15, 29, 83, 175, 220, 313, 315, 317, 318]","[('pressure', 'NN')]",N,NEGATIVE,0.9933,Under pressure, under pressure,NEGATIVE,0.9852,-0.9852,14,0.32558139534883723,-0.9933,9,0.08490566037735849,-9.718384,3.7916455,neg_word_neg_line,Under Pressure,Queen & David Bowie
317,Pressure,Pressure,pressure,318,54,9,Outro: David Bowie,11,59,9,9,9,"[15, 29, 83, 175, 220, 313, 315, 317, 318]","[('pressure', 'NN')]",N,NEGATIVE,0.9933,Pressure, pressure,NEGATIVE,0.9933,-0.9933,8,0.18604651162790697,-0.9933,9,0.08490566037735849,-9.490354,4.425807,neg_word_neg_line,Under Pressure,Queen & David Bowie
