,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y
302,(Ah),Ah,ah,303,52,7,Verse 2: Kanye West & Travis Scott,4,21,14,14,14,"[60, 78, 97, 146, 178, 193, 210, 303, 337, 381, 523, 544, 559, 574]","[('ah', 'NN')]",N,POSITIVE,0.8809,Genocide what it does (Ah), genocide what it does ah,NEGATIVE,0.994,-0.994,17,0.2125,0.8809,50,0.3448275862068966,21.890919,-4.8514943
303,Mass,Mass,mass,304,53,7,Verse 2: Kanye West & Travis Scott,5,22,1,1,1,[304],"[('mass', 'NN')]",N,POSITIVE,0.9868,Mass incarc' what it does (Huh), mass incarc' what it does huh,NEGATIVE,0.9986,-0.9986,4,0.05,0.9868,92,0.6344827586206897,-9.292048,-5.757461
304,incarc',incarc',incarc',305,53,7,Verse 2: Kanye West & Travis Scott,5,23,1,1,1,[305],"[('incarc', 'NN')]",N,NEGATIVE,0.9959,Mass incarc' what it does (Huh), mass incarc' what it does huh,NEGATIVE,0.9986,-0.9986,4,0.05,-0.9959,17,0.11724137931034483,5.920179,-17.912218
305,what,what,what,306,53,7,Verse 2: Kanye West & Travis Scott,5,24,9,9,9,"[170, 180, 185, 300, 306, 313, 377, 581, 585]","[('what', 'WP')]",OTH,POSITIVE,0.9943,Mass incarc' what it does (Huh), mass incarc' what it does huh,NEGATIVE,0.9986,-0.9986,4,0.05,0.9943,114,0.7862068965517242,11.13911,18.122042
306,it,it,it,307,53,7,Verse 2: Kanye West & Travis Scott,5,25,20,20,20,"[33, 37, 118, 124, 130, 138, 171, 181, 186, 301, 307, 314, 323, 326, 491, 516, 540, 542, 582, 586]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,Mass incarc' what it does (Huh), mass incarc' what it does huh,NEGATIVE,0.9986,-0.9986,4,0.05,0.9927,108,0.7448275862068966,6.694981,8.66189
307,does,does,does,308,53,7,Verse 2: Kanye West & Travis Scott,5,26,8,8,8,"[172, 182, 187, 302, 308, 315, 583, 587]","[('does', 'VBZ')]",V,POSITIVE,0.9992,Mass incarc' what it does (Huh), mass incarc' what it does huh,NEGATIVE,0.9986,-0.9986,4,0.05,0.9992,138,0.9517241379310345,7.114779,21.747055
308,(Huh),Huh,huh,309,53,7,Verse 2: Kanye West & Travis Scott,5,27,13,13,13,"[66, 86, 102, 152, 168, 183, 198, 309, 386, 403, 419, 481, 549]","[('huh', 'NN')]",N,NEGATIVE,0.8706,Mass incarc' what it does (Huh), mass incarc' what it does huh,NEGATIVE,0.9986,-0.9986,4,0.05,-0.8706,33,0.22758620689655173,18.902914,-1.9250498
309,Cost,Cost,cost,310,54,7,Verse 2: Kanye West & Travis Scott,6,28,1,1,1,[310],"[('cost', 'NN')]",N,POSITIVE,0.9845,Cost a cause what it does (Ooh), cost a because what it does ooh,NEGATIVE,0.9835,-0.9835,30,0.375,0.9845,88,0.6068965517241379,-12.847663,-9.116523
310,a,a,a,311,54,7,Verse 2: Kanye West & Travis Scott,6,29,9,9,9,"[1, 42, 311, 364, 443, 449, 478, 496, 526]","[('a', 'DT')]",DET,POSITIVE,0.9873,Cost a cause what it does (Ooh), cost a because what it does ooh,NEGATIVE,0.9835,-0.9835,30,0.375,0.9873,94,0.6482758620689655,-6.736297,15.626488
311,cause,cause,because,312,54,7,Verse 2: Kanye West & Travis Scott,6,30,1,1,1,[312],"[('because', 'IN')]",PREP,NEGATIVE,0.8893,Cost a cause what it does (Ooh), cost a because what it does ooh,NEGATIVE,0.9835,-0.9835,30,0.375,-0.8893,30,0.20689655172413793,7.896251,2.5778236
312,what,what,what,313,54,7,Verse 2: Kanye West & Travis Scott,6,31,9,9,9,"[170, 180, 185, 300, 306, 313, 377, 581, 585]","[('what', 'WP')]",OTH,POSITIVE,0.9943,Cost a cause what it does (Ooh), cost a because what it does ooh,NEGATIVE,0.9835,-0.9835,30,0.375,0.9943,114,0.7862068965517242,11.646983,18.365337
313,it,it,it,314,54,7,Verse 2: Kanye West & Travis Scott,6,32,20,20,20,"[33, 37, 118, 124, 130, 138, 171, 181, 186, 301, 307, 314, 323, 326, 491, 516, 540, 542, 582, 586]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,Cost a cause what it does (Ooh), cost a because what it does ooh,NEGATIVE,0.9835,-0.9835,30,0.375,0.9927,108,0.7448275862068966,8.376421,8.368453
314,does,does,does,315,54,7,Verse 2: Kanye West & Travis Scott,6,33,8,8,8,"[172, 182, 187, 302, 308, 315, 583, 587]","[('does', 'VBZ')]",V,POSITIVE,0.9992,Cost a cause what it does (Ooh), cost a because what it does ooh,NEGATIVE,0.9835,-0.9835,30,0.375,0.9992,138,0.9517241379310345,7.2852902,21.941248
315,(Ooh),Ooh,ooh,316,54,7,Verse 2: Kanye West & Travis Scott,6,34,18,18,18,"[54, 72, 107, 123, 141, 158, 188, 204, 298, 316, 350, 374, 391, 408, 426, 512, 554, 569]","[('ooh', 'NN')]",N,POSITIVE,0.9856,Cost a cause what it does (Ooh), cost a because what it does ooh,NEGATIVE,0.9835,-0.9835,30,0.375,0.9856,89,0.6137931034482759,30.037369,-5.3083396
316,'Nother,'Nother,'nother,317,55,7,Verse 2: Kanye West & Travis Scott,7,35,1,1,1,[317],"[(""'nother"", 'CC')]",CONJ,POSITIVE,0.7765,'Nother life bein' lost (Woah), 'nother life bein' lost woah,NEGATIVE,0.9951,-0.9951,12,0.15,0.7765,44,0.30344827586206896,6.022479,-18.638914
317,life,life,life,318,55,7,Verse 2: Kanye West & Travis Scott,7,36,5,5,5,"[160, 195, 290, 318, 571]","[('life', 'NN')]",N,POSITIVE,0.9965,'Nother life bein' lost (Woah), 'nother life bein' lost woah,NEGATIVE,0.9951,-0.9951,12,0.15,0.9965,120,0.8275862068965517,-19.474209,-9.99168
318,bein',bein',bein',319,55,7,Verse 2: Kanye West & Travis Scott,7,37,4,4,4,"[161, 291, 319, 572]","[('bein', 'NN')]",N,NEGATIVE,0.9109,'Nother life bein' lost (Woah), 'nother life bein' lost woah,NEGATIVE,0.9951,-0.9951,12,0.15,-0.9109,27,0.18620689655172415,4.891541,-22.658348
319,lost,lost,lost,320,55,7,Verse 2: Kanye West & Travis Scott,7,38,1,1,1,[320],"[('lost', 'VBN')]",V,NEGATIVE,0.9996,'Nother life bein' lost (Woah), 'nother life bein' lost woah,NEGATIVE,0.9951,-0.9951,12,0.15,-0.9996,2,0.013793103448275862,-16.961641,-13.979598
320,(Woah),Woah,woah,321,55,7,Verse 2: Kanye West & Travis Scott,7,39,1,1,1,[321],"[('woah', 'NN')]",N,NEGATIVE,0.9982,'Nother life bein' lost (Woah), 'nother life bein' lost woah,NEGATIVE,0.9951,-0.9951,12,0.15,-0.9982,9,0.06206896551724138,28.518774,-3.7046204
321,Let,Let,let,322,56,7,Verse 2: Kanye West & Travis Scott,8,40,4,4,4,"[32, 36, 322, 515]","[('let', 'VB')]",V,NEGATIVE,0.7554,"Let it off, set it off", let it off set it off,NEGATIVE,0.9945,-0.9945,15,0.1875,-0.7554,36,0.2482758620689655,-3.2054906,-0.64125454
322,it,it,it,323,56,7,Verse 2: Kanye West & Travis Scott,8,41,20,20,20,"[33, 37, 118, 124, 130, 138, 171, 181, 186, 301, 307, 314, 323, 326, 491, 516, 540, 542, 582, 586]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,"Let it off, set it off", let it off set it off,NEGATIVE,0.9945,-0.9945,15,0.1875,0.9927,108,0.7448275862068966,6.6061535,8.345032
323,"off,",off,off,324,56,7,Verse 2: Kanye West & Travis Scott,8,42,2,2,2,"[324, 327]","[('off', 'IN')]",PREP,NEGATIVE,0.9975,"Let it off, set it off", let it off set it off,NEGATIVE,0.9945,-0.9945,15,0.1875,-0.9975,11,0.07586206896551724,-9.840132,19.34793
324,set,set,set,325,56,7,Verse 2: Kanye West & Travis Scott,8,43,1,1,1,[325],"[('set', 'NN')]",N,POSITIVE,0.9954,"Let it off, set it off", let it off set it off,NEGATIVE,0.9945,-0.9945,15,0.1875,0.9954,117,0.8068965517241379,-7.6161847,-4.843131
325,it,it,it,326,56,7,Verse 2: Kanye West & Travis Scott,8,44,20,20,20,"[33, 37, 118, 124, 130, 138, 171, 181, 186, 301, 307, 314, 323, 326, 491, 516, 540, 542, 582, 586]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,"Let it off, set it off", let it off set it off,NEGATIVE,0.9945,-0.9945,15,0.1875,0.9927,108,0.7448275862068966,6.792222,7.733504
326,off,off,off,327,56,7,Verse 2: Kanye West & Travis Scott,8,45,2,2,2,"[324, 327]","[('off', 'IN')]",PREP,NEGATIVE,0.9975,"Let it off, set it off", let it off set it off,NEGATIVE,0.9945,-0.9945,15,0.1875,-0.9975,11,0.07586206896551724,-9.840115,19.348133
327,"Execution,",Execution,execution,328,57,7,Verse 2: Kanye West & Travis Scott,9,46,1,1,1,[328],"[('execution', 'NN')]",N,NEGATIVE,0.9992,"Execution, thirty states (That's right)", execution thirty states that's right,POSITIVE,0.9991,0.9991,80,1.0,-0.9992,5,0.034482758620689655,-5.1506543,-8.808177
328,thirty,thirty,thirty,329,57,7,Verse 2: Kanye West & Travis Scott,9,47,2,2,2,"[329, 333]","[('thirty', 'NN')]",N,POSITIVE,0.9922,"Execution, thirty states (That's right)", execution thirty states that's right,POSITIVE,0.9991,0.9991,80,1.0,0.9922,106,0.7310344827586207,14.447406,-10.86831
329,states,states,states,330,57,7,Verse 2: Kanye West & Travis Scott,9,48,2,2,2,"[330, 334]","[('states', 'NNS')]",N,POSITIVE,0.986,"Execution, thirty states (That's right)", execution thirty states that's right,POSITIVE,0.9991,0.9991,80,1.0,0.986,91,0.6275862068965518,-19.80803,-13.642055
330,(That's,That's,that's,331,57,7,Verse 2: Kanye West & Travis Scott,9,49,2,2,2,"[331, 452]","[('that', 'DT'), (""'s"", 'VBZ')]",MULT,POSITIVE,0.9985,"Execution, thirty states (That's right)", execution thirty states that's right,POSITIVE,0.9991,0.9991,80,1.0,0.9985,131,0.903448275862069,12.281879,8.679762
331,right),right,right,332,57,7,Verse 2: Kanye West & Travis Scott,9,50,2,2,2,"[332, 453]","[('right', 'NN')]",N,POSITIVE,0.9998,"Execution, thirty states (That's right)", execution thirty states that's right,POSITIVE,0.9991,0.9991,80,1.0,0.9998,144,0.993103448275862,14.25866,1.0170225
332,Thirty,Thirty,thirty,333,58,7,Verse 2: Kanye West & Travis Scott,10,51,2,2,2,"[329, 333]","[('thirty', 'NN')]",N,POSITIVE,0.9922,Thirty states still execute (Ah), thirty states still execute ah,NEGATIVE,0.697,-0.697,55,0.6875,0.9922,106,0.7310344827586207,14.447452,-10.868538
333,states,states,states,334,58,7,Verse 2: Kanye West & Travis Scott,10,52,2,2,2,"[330, 334]","[('states', 'NNS')]",N,POSITIVE,0.986,Thirty states still execute (Ah), thirty states still execute ah,NEGATIVE,0.697,-0.697,55,0.6875,0.986,91,0.6275862068965518,-19.80752,-13.642039
334,still,still,still,335,58,7,Verse 2: Kanye West & Travis Scott,10,53,1,1,1,[335],"[('still', 'RB')]",ADV,POSITIVE,0.9688,Thirty states still execute (Ah), thirty states still execute ah,NEGATIVE,0.697,-0.697,55,0.6875,0.9688,75,0.5172413793103449,9.715477,0.7970834
335,execute,execute,execute,336,58,7,Verse 2: Kanye West & Travis Scott,10,54,1,1,1,[336],"[('execute', 'NN')]",N,POSITIVE,0.9901,Thirty states still execute (Ah), thirty states still execute ah,NEGATIVE,0.697,-0.697,55,0.6875,0.9901,100,0.6896551724137931,-4.821946,-8.758516
336,(Ah),Ah,ah,337,58,7,Verse 2: Kanye West & Travis Scott,10,55,14,14,14,"[60, 78, 97, 146, 178, 193, 210, 303, 337, 381, 523, 544, 559, 574]","[('ah', 'NN')]",N,POSITIVE,0.8809,Thirty states still execute (Ah), thirty states still execute ah,NEGATIVE,0.697,-0.697,55,0.6875,0.8809,50,0.3448275862068966,22.026352,-3.724271
337,Thou,Thou,thou,338,59,7,Verse 2: Kanye West & Travis Scott,11,56,1,1,1,[338],"[('thou', 'NN')]",N,POSITIVE,0.9887,"Thou shall not kill, I shall not spill, Nextels at the rendezvous (Ooh)", thou shall not kill I shall not spill nextels at the rendezvous ooh,NEGATIVE,0.9302,-0.9302,47,0.5875,0.9887,96,0.6620689655172414,-6.30097,-1.3909112
338,shall,shall,shall,339,59,7,Verse 2: Kanye West & Travis Scott,11,57,2,2,2,"[339, 343]","[('shall', 'MD')]",V,POSITIVE,0.9914,"Thou shall not kill, I shall not spill, Nextels at the rendezvous (Ooh)", thou shall not kill I shall not spill nextels at the rendezvous ooh,NEGATIVE,0.9302,-0.9302,47,0.5875,0.9914,104,0.7172413793103448,5.8494015,-5.3885584
339,not,not,not,340,59,7,Verse 2: Kanye West & Travis Scott,11,58,3,3,3,"[90, 340, 344]","[('not', 'RB')]",ADV,NEGATIVE,0.9906,"Thou shall not kill, I shall not spill, Nextels at the rendezvous (Ooh)", thou shall not kill I shall not spill nextels at the rendezvous ooh,NEGATIVE,0.9302,-0.9302,47,0.5875,-0.9906,19,0.1310344827586207,6.616923,3.3886244
340,"kill,",kill,kill,341,59,7,Verse 2: Kanye West & Travis Scott,11,59,1,1,1,[341],"[('kill', 'NN')]",N,NEGATIVE,0.9996,"Thou shall not kill, I shall not spill, Nextels at the rendezvous (Ooh)", thou shall not kill I shall not spill nextels at the rendezvous ooh,NEGATIVE,0.9302,-0.9302,47,0.5875,-0.9996,2,0.013793103448275862,-0.4734412,-6.253751
341,I,I,I,342,59,7,Verse 2: Kanye West & Travis Scott,11,60,5,5,5,"[80, 342, 454, 514, 529]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,"Thou shall not kill, I shall not spill, Nextels at the rendezvous (Ooh)", thou shall not kill I shall not spill nextels at the rendezvous ooh,NEGATIVE,0.9302,-0.9302,47,0.5875,0.9797,83,0.5724137931034483,0.043943048,10.45524
342,shall,shall,shall,343,59,7,Verse 2: Kanye West & Travis Scott,11,61,2,2,2,"[339, 343]","[('shall', 'MD')]",V,POSITIVE,0.9914,"Thou shall not kill, I shall not spill, Nextels at the rendezvous (Ooh)", thou shall not kill I shall not spill nextels at the rendezvous ooh,NEGATIVE,0.9302,-0.9302,47,0.5875,0.9914,104,0.7172413793103448,5.8494487,-5.388548
343,not,not,not,344,59,7,Verse 2: Kanye West & Travis Scott,11,62,3,3,3,"[90, 340, 344]","[('not', 'RB')]",ADV,NEGATIVE,0.9906,"Thou shall not kill, I shall not spill, Nextels at the rendezvous (Ooh)", thou shall not kill I shall not spill nextels at the rendezvous ooh,NEGATIVE,0.9302,-0.9302,47,0.5875,-0.9906,19,0.1310344827586207,6.6168714,3.3885276
344,"spill,",spill,spill,345,59,7,Verse 2: Kanye West & Travis Scott,11,63,1,1,1,[345],"[('spill', 'NN')]",N,NEGATIVE,0.9984,"Thou shall not kill, I shall not spill, Nextels at the rendezvous (Ooh)", thou shall not kill I shall not spill nextels at the rendezvous ooh,NEGATIVE,0.9302,-0.9302,47,0.5875,-0.9984,8,0.05517241379310345,-1.689014,-5.8758307
345,Nextels,Nextels,nextels,346,59,7,Verse 2: Kanye West & Travis Scott,11,64,1,1,1,[346],"[('nextels', 'NNS')]",N,POSITIVE,0.9263,"Thou shall not kill, I shall not spill, Nextels at the rendezvous (Ooh)", thou shall not kill I shall not spill nextels at the rendezvous ooh,NEGATIVE,0.9302,-0.9302,47,0.5875,0.9263,58,0.4,9.074262,-1.6016313
346,at,at,at,347,59,7,Verse 2: Kanye West & Travis Scott,11,65,1,1,1,[347],"[('at', 'IN')]",PREP,POSITIVE,0.9062,"Thou shall not kill, I shall not spill, Nextels at the rendezvous (Ooh)", thou shall not kill I shall not spill nextels at the rendezvous ooh,NEGATIVE,0.9302,-0.9302,47,0.5875,0.9062,55,0.3793103448275862,-8.173299,11.705948
347,the,the,the,348,59,7,Verse 2: Kanye West & Travis Scott,11,66,32,32,32,"[47, 58, 70, 76, 84, 87, 95, 120, 126, 132, 140, 150, 156, 202, 214, 231, 236, 286, 348, 355, 369, 372, 395, 401, 462, 470, 485, 510, 521, 524, 531, 567]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Thou shall not kill, I shall not spill, Nextels at the rendezvous (Ooh)", thou shall not kill I shall not spill nextels at the rendezvous ooh,NEGATIVE,0.9302,-0.9302,47,0.5875,0.9636,69,0.47586206896551725,-4.974666,9.114916
348,rendezvous,rendezvous,rendezvous,349,59,7,Verse 2: Kanye West & Travis Scott,11,67,1,1,1,[349],"[('rendezvous', 'JJ')]",ADJ,POSITIVE,0.998,"Thou shall not kill, I shall not spill, Nextels at the rendezvous (Ooh)", thou shall not kill I shall not spill nextels at the rendezvous ooh,NEGATIVE,0.9302,-0.9302,47,0.5875,0.998,127,0.8758620689655172,-6.259981,-8.331231
349,(Ooh),Ooh,ooh,350,59,7,Verse 2: Kanye West & Travis Scott,11,68,18,18,18,"[54, 72, 107, 123, 141, 158, 188, 204, 298, 316, 350, 374, 391, 408, 426, 512, 554, 569]","[('ooh', 'NN')]",N,POSITIVE,0.9856,"Thou shall not kill, I shall not spill, Nextels at the rendezvous (Ooh)", thou shall not kill I shall not spill nextels at the rendezvous ooh,NEGATIVE,0.9302,-0.9302,47,0.5875,0.9856,89,0.6137931034482759,30.838453,-5.803371
350,We,We,we,351,60,7,Verse 2: Kanye West & Travis Scott,12,69,6,6,6,"[218, 351, 366, 378, 487, 560]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,We dodgin' time in the federal (Get 'em), we dodgin' time in the federal get 'em,NEGATIVE,0.9944,-0.9944,16,0.2,0.9982,129,0.8896551724137931,-22.054218,6.7867947
351,dodgin',dodgin',dodgin',352,60,7,Verse 2: Kanye West & Travis Scott,12,70,1,1,1,[352],"[('dodgin', 'NN')]",N,NEGATIVE,0.9965,We dodgin' time in the federal (Get 'em), we dodgin' time in the federal get 'em,NEGATIVE,0.9944,-0.9944,16,0.2,-0.9965,13,0.0896551724137931,3.8109498,-21.895975
352,time,time,time,353,60,7,Verse 2: Kanye West & Travis Scott,12,71,1,1,1,[353],"[('time', 'NN')]",N,POSITIVE,0.9581,We dodgin' time in the federal (Get 'em), we dodgin' time in the federal get 'em,NEGATIVE,0.9944,-0.9944,16,0.2,0.9581,67,0.46206896551724136,-9.465681,-0.95398474
353,in,in,in,354,60,7,Verse 2: Kanye West & Travis Scott,12,72,19,19,19,"[69, 83, 94, 149, 155, 201, 207, 213, 220, 230, 235, 285, 354, 362, 394, 400, 509, 520, 566]","[('in', 'IN')]",PREP,POSITIVE,0.979,We dodgin' time in the federal (Get 'em), we dodgin' time in the federal get 'em,NEGATIVE,0.9944,-0.9944,16,0.2,0.979,82,0.5655172413793104,-17.945715,19.355978
354,the,the,the,355,60,7,Verse 2: Kanye West & Travis Scott,12,73,32,32,32,"[47, 58, 70, 76, 84, 87, 95, 120, 126, 132, 140, 150, 156, 202, 214, 231, 236, 286, 348, 355, 369, 372, 395, 401, 462, 470, 485, 510, 521, 524, 531, 567]","[('the', 'DT')]",DET,POSITIVE,0.9636,We dodgin' time in the federal (Get 'em), we dodgin' time in the federal get 'em,NEGATIVE,0.9944,-0.9944,16,0.2,0.9636,69,0.47586206896551725,-6.4566746,10.488174
355,federal,federal,federal,356,60,7,Verse 2: Kanye West & Travis Scott,12,74,1,1,1,[356],"[('federal', 'JJ')]",ADJ,POSITIVE,0.9654,We dodgin' time in the federal (Get 'em), we dodgin' time in the federal get 'em,NEGATIVE,0.9944,-0.9944,16,0.2,0.9654,73,0.503448275862069,-11.9026375,-4.5023913
356,(Get,Get,get,357,60,7,Verse 2: Kanye West & Travis Scott,12,75,1,1,1,[357],"[('get', 'VB')]",V,POSITIVE,0.9973,We dodgin' time in the federal (Get 'em), we dodgin' time in the federal get 'em,NEGATIVE,0.9944,-0.9944,16,0.2,0.9973,124,0.8551724137931035,-2.2387908,-3.222955
357,'em),'em,'em,358,60,7,Verse 2: Kanye West & Travis Scott,12,76,2,2,2,"[358, 456]","[(""'em"", 'NNS')]",N,POSITIVE,0.9918,We dodgin' time in the federal (Get 'em), we dodgin' time in the federal get 'em,NEGATIVE,0.9944,-0.9944,16,0.2,0.9918,105,0.7241379310344828,5.969843,-19.21518
358,Squad,Squad,squad,359,61,7,Verse 2: Kanye West & Travis Scott,13,77,1,1,1,[359],"[('squad', 'NN')]",N,POSITIVE,0.9932,Squad box you in like a sectional, squad box you in like a sectional,POSITIVE,0.9977,0.9977,79,0.9875,0.9932,110,0.7586206896551724,-12.483115,-6.145467
359,box,box,box,360,61,7,Verse 2: Kanye West & Travis Scott,13,78,1,1,1,[360],"[('box', 'NN')]",N,POSITIVE,0.9701,Squad box you in like a sectional, squad box you in like a sectional,POSITIVE,0.9977,0.9977,79,0.9875,0.9701,76,0.5241379310344828,-10.7032585,-7.0117326
360,you,you,you,361,61,7,Verse 2: Kanye West & Travis Scott,13,79,3,3,3,"[361, 502, 562]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,Squad box you in like a sectional, squad box you in like a sectional,POSITIVE,0.9977,0.9977,79,0.9875,0.9991,137,0.9448275862068966,-12.223437,3.3936203
361,in,in,in,362,61,7,Verse 2: Kanye West & Travis Scott,13,80,19,19,19,"[69, 83, 94, 149, 155, 201, 207, 213, 220, 230, 235, 285, 354, 362, 394, 400, 509, 520, 566]","[('in', 'IN')]",PREP,POSITIVE,0.979,Squad box you in like a sectional, squad box you in like a sectional,POSITIVE,0.9977,0.9977,79,0.9875,0.979,82,0.5655172413793104,-17.331884,19.881224
362,like,like,like,363,61,7,Verse 2: Kanye West & Travis Scott,13,81,1,1,1,[363],"[('like', 'IN')]",PREP,POSITIVE,0.9911,Squad box you in like a sectional, squad box you in like a sectional,POSITIVE,0.9977,0.9977,79,0.9875,0.9911,103,0.7103448275862069,-6.065203,6.975689
363,a,a,a,364,61,7,Verse 2: Kanye West & Travis Scott,13,82,9,9,9,"[1, 42, 311, 364, 443, 449, 478, 496, 526]","[('a', 'DT')]",DET,POSITIVE,0.9873,Squad box you in like a sectional, squad box you in like a sectional,POSITIVE,0.9977,0.9977,79,0.9875,0.9873,94,0.6482758620689655,-6.535714,15.566362
364,sectional,sectional,sectional,365,61,7,Verse 2: Kanye West & Travis Scott,13,83,1,1,1,[365],"[('sectional', 'JJ')]",ADJ,POSITIVE,0.9893,Squad box you in like a sectional, squad box you in like a sectional,POSITIVE,0.9977,0.9977,79,0.9875,0.9893,98,0.6758620689655173,-11.58669,-4.9775352
365,We,We,we,366,62,7,Verse 2: Kanye West & Travis Scott,14,84,6,6,6,"[218, 351, 366, 378, 487, 560]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,We walk through the glass and the residue (Ooh), we walk through the glass and the residue ooh,NEGATIVE,0.9541,-0.9541,43,0.5375,0.9982,129,0.8896551724137931,-22.054182,6.7868085
366,walk,walk,walk,367,62,7,Verse 2: Kanye West & Travis Scott,14,85,1,1,1,[367],"[('walk', 'NN')]",N,POSITIVE,0.9979,We walk through the glass and the residue (Ooh), we walk through the glass and the residue ooh,NEGATIVE,0.9541,-0.9541,43,0.5375,0.9979,126,0.8689655172413793,0.0969597,-7.64498
367,through,through,through,368,62,7,Verse 2: Kanye West & Travis Scott,14,86,1,1,1,[368],"[('through', 'IN')]",PREP,POSITIVE,0.8997,We walk through the glass and the residue (Ooh), we walk through the glass and the residue ooh,NEGATIVE,0.9541,-0.9541,43,0.5375,0.8997,53,0.36551724137931035,-6.8663454,5.6377025
368,the,the,the,369,62,7,Verse 2: Kanye West & Travis Scott,14,87,32,32,32,"[47, 58, 70, 76, 84, 87, 95, 120, 126, 132, 140, 150, 156, 202, 214, 231, 236, 286, 348, 355, 369, 372, 395, 401, 462, 470, 485, 510, 521, 524, 531, 567]","[('the', 'DT')]",DET,POSITIVE,0.9636,We walk through the glass and the residue (Ooh), we walk through the glass and the residue ooh,NEGATIVE,0.9541,-0.9541,43,0.5375,0.9636,69,0.47586206896551725,-5.6027617,10.51539
369,glass,glass,glass,370,62,7,Verse 2: Kanye West & Travis Scott,14,88,1,1,1,[370],"[('glass', 'NN')]",N,POSITIVE,0.9974,We walk through the glass and the residue (Ooh), we walk through the glass and the residue ooh,NEGATIVE,0.9541,-0.9541,43,0.5375,0.9974,125,0.8620689655172413,-10.105255,-7.6868443
370,and,and,and,371,62,7,Verse 2: Kanye West & Travis Scott,14,89,7,7,7,"[216, 223, 225, 371, 414, 528, 537]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,We walk through the glass and the residue (Ooh), we walk through the glass and the residue ooh,NEGATIVE,0.9541,-0.9541,43,0.5375,0.9708,78,0.5379310344827586,-0.83233577,19.368752
371,the,the,the,372,62,7,Verse 2: Kanye West & Travis Scott,14,90,32,32,32,"[47, 58, 70, 76, 84, 87, 95, 120, 126, 132, 140, 150, 156, 202, 214, 231, 236, 286, 348, 355, 369, 372, 395, 401, 462, 470, 485, 510, 521, 524, 531, 567]","[('the', 'DT')]",DET,POSITIVE,0.9636,We walk through the glass and the residue (Ooh), we walk through the glass and the residue ooh,NEGATIVE,0.9541,-0.9541,43,0.5375,0.9636,69,0.47586206896551725,-5.4854994,9.050842
372,residue,residue,residue,373,62,7,Verse 2: Kanye West & Travis Scott,14,91,1,1,1,[373],"[('residue', 'NN')]",N,NEGATIVE,0.9977,We walk through the glass and the residue (Ooh), we walk through the glass and the residue ooh,NEGATIVE,0.9541,-0.9541,43,0.5375,-0.9977,10,0.06896551724137931,-10.694859,-5.2145596
373,(Ooh),Ooh,ooh,374,62,7,Verse 2: Kanye West & Travis Scott,14,92,18,18,18,"[54, 72, 107, 123, 141, 158, 188, 204, 298, 316, 350, 374, 391, 408, 426, 512, 554, 569]","[('ooh', 'NN')]",N,POSITIVE,0.9856,We walk through the glass and the residue (Ooh), we walk through the glass and the residue ooh,NEGATIVE,0.9541,-0.9541,43,0.5375,0.9856,89,0.6137931034482759,31.500202,-5.128515
374,Now,Now,now,375,63,7,Verse 2: Kanye West & Travis Scott,15,93,6,6,6,"[253, 259, 275, 281, 375, 563]","[('now', 'RB')]",ADV,POSITIVE,0.9831,Now look what we headed to (Ah), now look what we headed to ah,POSITIVE,0.9911,0.9911,74,0.925,0.9831,86,0.593103448275862,8.6447735,-0.39195418
375,look,look,look,376,63,7,Verse 2: Kanye West & Travis Scott,15,94,1,1,1,[376],"[('look', 'NN')]",N,POSITIVE,0.9982,Now look what we headed to (Ah), now look what we headed to ah,POSITIVE,0.9911,0.9911,74,0.925,0.9982,129,0.8896551724137931,0.12120352,-7.230767
376,what,what,what,377,63,7,Verse 2: Kanye West & Travis Scott,15,95,9,9,9,"[170, 180, 185, 300, 306, 313, 377, 581, 585]","[('what', 'WP')]",OTH,POSITIVE,0.9943,Now look what we headed to (Ah), now look what we headed to ah,POSITIVE,0.9911,0.9911,74,0.925,0.9943,114,0.7862068965517242,11.776491,17.94094
377,we,we,we,378,63,7,Verse 2: Kanye West & Travis Scott,15,96,6,6,6,"[218, 351, 366, 378, 487, 560]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,Now look what we headed to (Ah), now look what we headed to ah,POSITIVE,0.9911,0.9911,74,0.925,0.9982,129,0.8896551724137931,-22.054214,6.7867947
